metadata_location_name,metadata_series_label,metadata_start_year,metadata_end_year,latitude,longitude,resolved_location_name,resolved_location_id,resolved_species_name,resolved_species_id,year,count_date,fish_count,species,species_id,count_location,count_location_id,downloaded_at_utc
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-10,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-11,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-12,5,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-13,2,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-14,2,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-15,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-16,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-17,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-18,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-19,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-20,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-21,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-22,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-23,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-24,2,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-25,2,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-26,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-27,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-28,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-29,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-30,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-07-31,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-01,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-02,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-03,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-04,2,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-05,7,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-06,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-07,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2008,2008-08-08,5,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-07,1,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-08,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-09,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-10,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-11,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-12,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-13,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-14,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-15,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-16,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-17,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-18,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
Saltery Creek,chum,2008,2025,57.5067,-152.7425,Saltery Creek,29,Chum,450,2009,2009-07-19,0,Chum,450,Saltery Creek,29,2026-08-11T21:11:52.527163+00:00
