metadata_location_name,metadata_series_label,metadata_start_year,metadata_end_year,latitude,longitude,resolved_location_name,resolved_location_id,resolved_species_name,resolved_species_id,year,count_date,fish_count,species,species_id,count_location,count_location_id,downloaded_at_utc
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-23,2,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-24,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-25,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-26,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-27,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-28,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-29,1,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-30,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-05-31,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-01,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-02,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-03,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-04,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-05,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-06,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-07,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-08,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-09,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-10,1,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-11,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-12,5,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-13,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-14,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-15,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-16,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-17,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-18,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-19,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-20,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-21,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-22,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-23,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-24,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-25,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-26,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-27,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-28,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-29,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
Buskin River,steelhead,2006,2025,57.7536,-152.4783,Buskin River,28,Steelhead,540,2006,2006-06-30,0,Steelhead,540,Buskin River,28,2026-08-11T20:59:49.293726+00:00
